id,source,source_type,language,title,text,gold_label,original_label,notes
77,SANAD,real,ar,,"ليبيا ""تعالج"" مطار بنغازي من آثار الداء الداعشي

الحدث.نت

تجري الحكومة الليبية أعمال صيانة لمطار بنينا في بنغازي، بعد استعادته من تنظيم داعش. وشكل افتتاح المطار بارقة أمل للمعتمرين والمسافرين الذين يقطعون قرابة 250 كلم للوصول إلى أقرب مطار. وكان هذا المطار يتعرض للقصف الصاروخي والمدفعي من قبل داعش وعمليات انتحارية وسيارات مفخخة طيلة السنوات الماضية. ومع قرب انتهاء أعمال الصيانة فيه، يكون المنفذ الشريان الرئيسي لسفر أكثر من مليون مواطن يقيمون في مدينة بنغازي، ولتكون رحلات المعتمرين إلى الأراضي المقدسة أولى الوجهات منه. وقال مدير أمن مطار بنينا: ""نحن نعمل بشكل مستمر لتذليل الصعوبات أمام المسافرين، وخاصة المعتمرين ونؤكد وجود الأجهزة الأمنية وأنها تعمل بشكل فعال لتسيير العمل بالمطار"". وذكر أحد المعتمرين الليبيين: ""على بركة الله تنطلق أولى رحلات العمرة من هذا المطار، الذي افتتح بعد فترة طويلة من الإغلاق ونسأل الله أن يوفقنا"". ويعد مطار بنينا ببنغازي ثاني أكبر مطارات ليبيا وأهم شريان للحياة في المدينة، حيث يعتبر نافذة على العالم ويسير رحلات لأكثر من عشرين وجهة، ويستقبل طائرات الشحن والبضائع من كل مكان.",,Politics,
78,SANAD,real,ar,,"الجيش اليمني: نتقدم في صعدة معقل الحوثي من 3 محاور

الحدث.نت

احرزت قوات الجيش الوطني اليمني والمقاومة، تقدما كبيرا في جبهة كرش شمال محافظة لحج  وسط تراجع لمليشيات الحوثي بحسب ما أفادت مصادر ميدانية.  المصادر ذاتها اضافت ان الجيش والمقاومة تقترب ايضا من السيطرة على منطقة الشريجة الواقعة على الطريق الرئيس المؤدي الى تعز. ويأتي هذا التقدم بالتزامن مع معارك عنيفة تدور بين قوات الجيش الوطني وميليشيا الحوثي في محيط مدينة تعز وسط اليمن. إلى ذلك أطلقت قوات الجيش اليمني عملية عسكرية واسعة السبت لتحرير مركز مديرية كتاف البقع في صعدة، من سيطرة المليشيات. وقال العميد عبيد الأثله، قائد محور #صعدة إن قوات الجيش مسنودة بالتحالف العربي لدعم الشرعية في #اليمن ، تخوض معارك ضارية مع مليشيا الحوثي الانقلابية ضمن عملية تحرير محافظة صعدة من 3 محاور. وذكر أن قوات الجيش زحفت نحو العديد من الموقع والتباب المحيطة بمركز المديرية، محققة تقدماً نوعيًا في خطتها القتالية. إلى ذلك، أضاف الأثلة أن المليشيات تفر من أمام قوات الجيش وتترك مواقعها بحثاً عن النجاة من الموت. من جانبه، قال العميد ذياب القبلي قائد لواء 103 إن الايام القادمة ستكون مليئة بالمفاجئات، مؤكداً أن صفوف المليشيا الانقلابية تشهد انهيارات متسارعة وفرار العشرات من عناصرها وسط تقدم قوات في جبهتي العطفين والمليل. وفي الحديدة، أعلن #الجيش_اليمني، الجمعة، اقترابه من السيطرة على مركز مديرية حيس جنوب الحديدة غرب #اليمن، وذلك بعد تحريره بدعم من التحالف العربي عدة مناطق جديدة هناك، واستكمال الحصار عليها من اتجاه الخوخة غربا وموزع جنوبا.",,Politics,
79,SANAD,real,ar,,"سوريا.. التوتر ينذر بانهيار الهدنة الروسية الأميركية

الحدث.نت

استهدفت غارات جوية الاحياء الشرقية في مدينة حلب السورية للمرة الاولى منذ بدء الهدنة قبل اسبوع، في خطوة على طريق انهاء الهدنة المترنحة تحت ضغط الضربات والاتهامات المتبادلة بين موسكو وواشنطن.و يبقى مضمون الاتفاق الأميركي الروسي حول الهدنة غير معلن، ما أثار حفيظة عدد من الدول على رأسها فرنسا التي طالبت بضرورة الكشف عنه، ولكن الاتفاق أصبح على المحك بعد خلافات واشنطن وموسكو التي أعاقت عقد جلسة لمجلس الامن، كذلك خرق النظام لوقف إطلاق النار في مناطق عدة بدعم من الغارات الروسية.فيما تحول خلاف واشنطن وموسكو إلى العلن مع قصف أميركي لمواقع النظام في دير الزور، تحدثت وزارة الدفاع الروسية عن تصاعد التوتر في حلب متخوفة من هجوم للمعارضة، فيما يعزز النظام قواته على جبهتي درعا والقنيطرة جنوب البلاد.ويبقى طريق الكاستيلو شمال حلب غير آمن لدخول المساعدات الانسانية العالقة على الحدود مع تركيا",,Politics,
80,SANAD,real,ar,,أحبطت قوى الأمن اللبنانية محاولة فرار 20 موقوفاً من تنظيم فتح الإسلام الأصولي من سجن رومية بشمال شرقي بيروت .وقالت مصادر أمنية، أمس، إن قيادة سرية السجون في سجن رومية، السجن الرئيس في لبنان، أحبطت محاولة الفرار الجماعية التي كان ينوي نحو 20 موقوفاً من فتح الإسلام تنفيذها ليل الأربعاء/الخميس . (يو .بي .آي),,Politics,
81,SANAD,real,ar,,"مشروبات الطاقة.. تتركك بلا طاقة

دبي - ترجمة غادة شكري

يلجأ البعض إلى تناول مشروبات الطاقة، ظناً منهم أنها تساعد في التخلص من الخمول والتعب، في حين حذر خبراء التغذية في بريطانيا من ارتفاع أعداد الفتيات، في سن المراهقة، الذين يعانون من نقص الحديد، الذي يؤدي للشعور بالإرهاق الدائم والإصابة بفقر الدم، بسبب استهلاكهم كميات كبيرة من تلك المشروبات. كما حذرت جمعية مصنعي الأغذية الصحية (HFMA)، من الإفراط في تناول الكافيين، لأنه يحول دون امتصاص الجسم للعديد من المعادن الأساسية بما فيها الحديد، حسب ما جاء في صحيفة ""ديلي ميل"". ويعد نقص الحديد بمثابة اضطراب التغذية الأكثر شيوعاً في بريطانيا، حيث أظهرت الأبحاث مؤخراً أن حوالي 40% من الفتيات والشابات، الذين تتراوح أعمارهم بين 11-24 يعانون من نقص حاد في مستوى ذلك المعدن الهام في الجسم. ووفق تقرير لـ"" HFMA""، فقد أشارت دراسات أخرى إلى أن واحداً من كل 10 من المراهقين البريطانيين يستهلك أكثر من خمس علب من مشروبات الطاقة التي تحتوي على الكافيين كل أسبوع. ووجدت دراسة أجريت على 10 آلاف من البالغين البريطانيين أن ثلاثة أرباع الذين تتراوح أعمارهم بين 18 إلى 24 عاماً لا يعرفون أن تناول الكافيين يمكن أن يحرم الشخص من العديد من المعادن الحيوية. ومن جانبه، قال المدير التنفيذي لجمعية HFMA غراهام كين: ""التغذية الدقيقة ضرورية للتمتع بصحة جيدة، ونقص الحديد قضية واسعة النطاق ولا ينبغي تجاهلها خاصة لدى الفتيات في سن المراهقة"". ويعد الحديد المكون الأساسي لصبغة الدم (الهيموغلوبين) الذي يكون كرات الدم الحمراء التي تقوم بنقل الأكسجين من الرئتين إلى خلايا الجسم، لإتمام عملية الأكسدة، وينقل ثاني أكسيد الكربون من الخلايا إلى الرئتين، ليتم إخراجه أثناء عملية الزفير، وقد يؤدي نقصه إلى الإصابة بفقر الدم. يذكر أن دراسات سابقة كشفت أن مشروبات الطاقة تلحق أضراراً عديدة بالجسم كعدم انتظام ضربات القلب، وقلة النوم، والعصبية والغثيان.



مشروبات الطاقة



مشروبات الطاقة",,Medical,
82,SANAD,real,ar,,"طبيا.. المطلقات والأرامل صحتهن أفضل من المتزوجات

لندن - العربية نت

أظهرت دراسة طبية أجريت في إيطاليا أن النساء غير المتزوجات، بمن فيهن المطلقات والأرامل يتمتعن بحالة صحية أفضل بكثير من النساء المتزوجات، فضلاً عن أنهن يعشن بسعادة وراحة أكبر. وتبين من الدراسة أن النساء المطلقات في إيطاليا يعشن أفضل من المتزوجات ويتمتعن بصحة أفضل، ووجدت الدراسة أن النساء المطلقات يتوقع أن يعشن خمس سنوات على الأقل أكثر من متوسط معيشة الرجال المتوقعة، ومتوسط حياة النساء المتزوجات، وذلك بسبب الصحة الجيدة التي يتمتعن بها. ووجدت الدراسة الجديدة أن النساء المطلقات يعانين ضغوطاً نفسية وبدنية أقل بكثير من تلك السيدات اللواتي يعشن مع أزواجهن، وهو ما يجعلهن في حالة صحية أفضل. وقالت المسؤولة عن الدراسة كاترينا تريفيسان، والباحثة في جامعة بادوا الإيطالية، إن ""وجود الأزواج في حياة السيدات يجعلهن أكثر عرضة للشعور بالضغوط النفسية، كما أن المرأة بوجود زوجها تجد نفسها مقيدة ومحبطة"". وأضافت تريفيسان: ""على الرغم من أن النساء عموماً أطول عمراً من الرجال، إلا أن النساء المتزوجات قد يعانين أيضاً من عبء الرعاية، لأن المرأة غالباً ما تكرس نفسها من أجل رعاية زوجها في الحياة"". وتقول الدكتورة تريفيسان إن النساء المطلقات أو الأرامل أو غير المتزوجات أقل عرضة أيضاً للإصابة بالاكتئاب من النساء المتزوجات، كما أنهن -أي غير المتزوجات - أقل عرضة للإصابة بالقلق، ولديهن رضا وظيفي أكبر في حياتهن العملية، كما أنهن يتميزن بالنشاط والحيوية أكثر من غيرهن. ووجدت الدراسة أيضاً أن غير المتزوجات يحافظن على علاقات أقوى مع العائلات والأصدقاء. يشار الى أن الدراسة أشارت الى أنه يوجد في إيطاليا وحدها أكثر من ثلاث ملايين سيدة مطلقة، أما جريدة ""ديلي ميرور"" فتقول إنه في مقاطعتي إنجلترا وويلز وحدهما ببريطانيا يوجد أكثر من ثلاثة ملايين سيدة مطلقة، وهو ما يعطي لهذه الدراسة الجديدة أهمية كبيرة، كونها تعطي دفعة من الأمل والتفاؤل لهذه الشريحة من النساء.",,Medical,
83,SANAD,real,ar,,"سر البويضة.. ""جونو"" ينجذب إلى ""إيزومو""

باريس – فرانس برس

بعد بحث استمر أكثر من 10 سنوات، كشف أخيراً عن السر الذي يجذب السائل المنوي إلى البويضة. وتم تسليط الضوء على العنصر الرئيسي في البويضة الذي يسمح للمني بالتعرف عليها والالتصاق بها، في ما يشكل المرحلة الأولى من التلقيح على ما أظهرت أعمال نشرت في مجلة ""نيتشر"". وقد يؤدي هذا الاكتشاف إلى تحسين في معالجة العقم أو في تطوير وسائل منع حمل جديدة على ما أفاد الباحثون. وتكمن أهمية هذا الاكتشاف في أن هذا التعارف المتبادل بين المني والبويضة، والقدرة على الالتحام ببعضهما، وهو الخطوة الأولى نحو اندماجهما وتشكل الجنين، رهن بوجود بروتينات وتفاعلها مع بعضها. واكتشف باحثون يابانيون في العام 2005 البروتين المعني بالأمر في المني، وقد سمي إيزومو (في إشارة إلى معبد ياباني يحتفي بالزواج) إلا أن نظيره في البويضة بقي لغزاً. وقد حل هذا اللغز الآن. فقد أشار باحثون في صندوق ""ويلكوم تراست سانغر"" (بريطانيا) إلى اكتشاف بروتين يقع على غشاء البويضة سمي ""جونو"" تيمناً بآلهة الخصوبة. وتبين أن ذكور الفئران التي لا يحمل منيها بروتين ""إيزومو"" تعاني من العقم، كذلك إناث الفئران، التي لا تحمل البروتين ""جونو"". وتكون بويضاتها التي تعاني من هذا النقص غير قادرة على الالتحام بالمني الطبيعي، على ما جاء في الدراسة التي أعدها ""غافن رايت"" وزملاؤه. وأظهرت أعمالهم أن التفاعل بين ""جونو"" و""إيزومو"" أساسي في عملية التلقيح الطبيعية لدى الثدييات. من جهة أخرى، يشير الباحثون إلى أن البروتين ""جونو"" الذي يختفي بعد عملية الالتحام بسرعة يلعب دوراً في التعطيل، الذي يحول دون وقوع الالتحام مع مني إضافي. وقال الأخصائي بول أوسرمان (ماونت سيناي ميديكال كول في نيويورك) في افتتاحية وردت في المجلة ""هذا الاكتشاف شأنه في ذلك شأن اكتشافات أخرى في علم الأحياء يثير أسئلة ويفتح آفاقاً جديدة"". وشدد على أنه يبقى الآن تحديد حجم مسؤولية الخلل الطارئ على عمل هذا البروتين في العقم النسائي. وأوضح أيضاً أن ""إيزومو"" عامل جيد لتطوير لقاح لمنع الحمل.",,Medical,
84,SANAD,real,ar,,"الشاي الأخضر هو الأفضل لاحتوائه مضادات أكسدة

دبي - قناة العربية

يعتبر الشاي المشروب الأكثر تناولا بعد الماء. و على الرغم أن الشاي الأسود أكثر الأنواع شهرة إلا أنه الأقل احتواءً على الفوائد الصحية.أما الأخضر هو الأفضل لكونه يحتوي على مضادات أكسدة. وبحسب دراسات طبية عدة أكدت أن لهذا الشاي فوائد صحية كثيرة، و لكن يوجد في العالم مئات الأنواع من أشجار الشاي معظمها تفوق الشاي الأسود من ناحية الفوائد الصحية. وأعلنت المجلة الأميركية للتغذية السريرية أن أفضل أنواع الشاي هو الأخضر، لأنه يساعد في خفض مستوى الكوليسترول الضار، و يقلل أمراض القلب و مضاعفاته. كما يحتوي الشاي الأخضر على مضادات أكسدة و يسرع عملية الأيض ما يساعد على خسارة الوزن. أما الشاي الأبيض فيساعد في توسيع شرايين القلب و يجنب تصلب الشرايين كما يخفض ضغط الدم و الكوليسترول. ويساعد الشاي الأبيض على حماية القلب والأوعية الدموية. ويقلل من مخاطر السرطان ويحسن اضطرابات الجهاز الهضمي ويقوي جهاز المناعة ويقي من المشاكل الجنسية. أما الشاي البابونج فيقي من الأرق، ويهدئ الأعصاب، كما يخفف من القلق. من جهة أخرى، أكدت الجريدة الأمريكية للطب الوقائي أن الشاي الأسود يحمي القلب من خلال خفض مستوى التريجليسيريد و الكوليسترول . لكن بحسب عيادة مايو كلينيك الأميركية يعد الشاي الأسود الأغنى بالكافيين، ما قد يضر من يعاني من ارتفاع ضغط الدم و خفقان القلب.",,Medical,
85,SANAD,real,ar,,"هذه الفيتامينات يجب تناولها بعد الأربعين!

دبي - ترجمة غادة شكري

مع بلوغ سن الأربعين، يحتاج جسم الإنسان إلى بعض الفيتامينات على هيئة مكملات غذائية للحفاظ على الصحة والوقاية من عدد كبير من الأمراض التي تظهر مع التقدم بالعمر. ورغم أن تلك الفيتامينات الأساسية موجودة في العديد من المأكولات كاللحوم، الأسماك، الدواجن والخضروات وغيرها إلا أن امتصاص الجسم لها والاستفادة منها يقل مع بلوغ الأربعين عاماً، لذا يتعين الاستعانة بالمكملات الغذائية لضمان الفائدة. وإليكم فيما يلي أهم الفيتامينات التي يجب الحرص على تناولها بانتظام مع بلوغ العقد الرابع من العمر، حسب ما جاء في موقع ""بولد سكاي"" المعني بالصحة وهي كالآتي: 1- فيتامين B12 يعتبر فيتامين B12 ضروريا جدا لضمان كفاءة عمل المخ والجهاز العصبي، فضلاً عن دوره في تكوين كرات الدم الحمراء.  2- الكالسيوم يساهم الكالسيوم في منع الإصابة بالعديد من الأمراض مثل النوبات القلبية والسكتة الدماغية، وهشاشة العظام التي قد تسبب الكسور الخطيرة. ويجب على من هم فوق الأربعين تناول 1000 ملغ من الكالسيوم يوميا، لذا فينصح بتناولهم الأطعمة الغنية بالكالسيوم مثل الحليب واللبن الرائب، العدس، الفاصوليا، التوفو، والسمك، والسبانخ، وغيرها إلى جانب مكملات الكالسيوم الغذائية.  3- فيتامين D يعتبر فيتامين D ضروريا لمنع أنواع مختلفة من السرطان، وأمراض الكبد والسكري وأمراض القلب، كما أنه يساعد على تثبيت الكالسيوم في العظام، وتعتبر أشعة الشمس أفضل مصادره، بالإضافة إلى منتجات الألبان، والحبوب، والأسماك. ويوصى لمن هم فوق الأربعين بتناول 4000 وحدة دولية يوميا، لذا ينصح بتناول المكملات الغذائية إلى جانب الأطعمة السابقة. 4- المغنسيوم والبوتاسيوم للوقاية من ارتفاع مستويات ضغط الدم، ينصح من هم فوق الأربعين بالالتزام بتناول الجرعات الموصى بها من الماغنيسيوم والبوتاسيوم. وفي هذا العمر، تقدر الجرعة الموصى بها من الماغنيسيوم بـ 320 ملغ و البوتاسيوم 4.7 غرام يوميا.",,Medical,
86,SANAD,real,ar,,"تغطية اكتتاب ""اليمامة"" 153% حتى اليوم الرابع

العربية.نت

أعلنت الرياض المالية، المستشار المالي ومدير اكتتاب شركة اليمامة للصناعات الحديدية تغطية الاكتتاب بنسبة 153.48% من إجمالي الأسهم المطروحة للأفراد حتى نهاية اليوم الرابع للاكتتاب، أمس السبت. وقالت الشركة في بيان تلقى موقع ""العربية.نت""، نسخة منه إن عدد المكتتبين الأفراد بلغ 300,981 مكتتبا مع نهاية اليوم الرابع. وبلغ عدد الأسهم المكتتب بها 7.01 مليون سهم من إجمالي الأسهم المطروحة للأفراد وهي 4.57 مليون سهم، وتعادل 30% من إجمالي الأسهم المطروحة للاكتتاب العام، وعددها 15.2 مليون سهم، تمثل 30% من رأسمال الشركة. وبلغت حصيلة المبالغ المكتتب بها من قبل الأفراد في اليوم الرابع 252.7 مليون ريال. وتتواصل عملية الاكتتاب بأسهم شركة اليمامة للصناعات الحديدية حتى نهاية يوم الثلاثاء 3 مايو.",,Finance,
87,SANAD,real,ar,,"قفزة بمخزونات النفط الأميركية بعد إعصار هارفي

نيويورك - رويترز

قالت إدارة معلومات الطاقة الأميركية، اليوم الأربعاء، إن مخزونات النفط الخام التجارية بالولايات المتحدة سجلت زيادة حادة الأسبوع الماضي مع استمرار هبوط الإنتاج بمصافي التكرير في أعقاب الإعصار هارفي، وهو ما يتسبب أيضا في انخفاض مخزونات البنزين ونواتج التقطير. وأظهرت بيانات من إدارة المعلومات أن مخزونات الخام قفزت بمقدار 5.9 مليون برميل في الأسبوع المنتهي في الثامن من سبتمبر أيلول في حين كانت توقعات المحللين تشير إلى زيادة قدرها 3.2 مليون برميل. وانخفض استهلاك مصافي التكرير من الخام بمقدار 394 ألف برميل يوميا مع هبوط معدلات التشغيل نقطتين مئويتين. وأشارت البيانات إلى أن مخزونات الخام في مركز تسليم العقود الآجلة في كاشينج بولاية أوكلاهوما ارتفعت بمقدار مليون برميل. وهبطت مخزونات البنزين 8.4 مليون برميل الأسبوع الماضي، بينما كان محللون شملهم استطلاع لرويترز قد توقعوا انخفاضا قدره 2.1 مليون برميل. وتراجعت مخزونات نواتج التقطير، التي تشمل الديزل وزيت التدفئة، بمقدار 3.2 مليون برميل مقارنة مع توقعات لانخفاض قدره 1.5 مليون برميل.",,Finance,
88,SANAD,real,ar,,"1.7 مليار جهاز ذكي ولوحي تتوجه لأسواق 2014

العربية.نت

يشهد العالم نموا كبيرا في عدد الهواتف الذكية، ويتوقع أن يكون عام 2014 ""استثنائيا"" في أعداد البيع، بالإضافة إلى الحواسيب الشخصية واللوحية المصاحبة للهواتف، وفقا لصحيفة الإمارات اليوم. من جهتها، ذكرت دراسة صادرة عن مؤسسة ""آي دي سي"" للأبحاث، أن حوالي 1.7 مليار جهاز سيتجه معظمه إلى الأسواق النامية في عام 2014. وبحسب الدراسة، فإن مليار جهاز تقريباً من هذه الأجهزة سيتم شحنها إلى الأسواق النامية، مثل الصين، الهند، البرازيل وروسيا، إذ ستحصل هذه الدول على ‬662 مليون جهاز بقيمة تتجاوز ‬206 مليارات دولار، أما ما يعرف بالأسواق الناضجة، فستحصل على أكثر من ‬400 مليون جهاز تصل قيمتها مجتمعة إلى ‬204 مليارات دولار، خصوصاً في الولايات المتحدة والمملكة المتحدة واليابان. وستحظى الحواسب اللوحية والهواتف الذكية بحسب الدراسة على الحصة الأكبر من النمو، فمن بين الـ‬1.7 مليار جهاز المتوقع شحنها العام المقبل، سيكون ‬1.4 مليار جهاز من الهواتف الذكية والحواسب اللوحية، تصل قيمتها إلى نحو ‬500 مليار دولار، بينما ستستمر الحواسب الشخصية بمواجهة الصعوبات، بنحو ‬300 مليون شحنة فقط، قيمتها أكثر من ‬200 مليار دولار. وتتجه أسعار الهواتف الذكية والحواسب اللوحية إلى الانخفاض مع توجه مبيعاتها نحو الارتفاع، إذ انخفض متوسط سعر الحاسب اللوحي بنحو ‬19% إلى ‬426 دولار العام الماضي، مقارنة بـ‬525 دولار في عام ‬2011، في حين انخفض متوسط سعر مبيع الهاتف الذكي بنسبة ‬8.2% إلى ‬407 دولارات العام الماضي، من ‬443 دولار في عام ‬2011. ومن المتوقع أن تسهم الحواسب اللوحية التي يبلغ سعرها ما دون ‬350 دولاراً، والهواتف الذكية ما دون ‬300 دولار، بتحسين مبيعات هذه الأجهزة بشكل كبير ضمن الأسواق النامية خلال عام ‬2014 وما بعده.",,Finance,
89,SANAD,real,ar,,"""السعودية للكهرباء"" تؤسس شركة جديدة لشراء وبيع الطاقة

العربية.نت

قرّر مجلس إدارة الشركة السعودية للكهرباء تأسيس الشركة السعودية لشراء الطاقة، لتكون ذات مسؤولية محدودة، ومملوكة بالكامل للشركة السعودية للكهرباء، برأسمال يبلغ مليوني ريال ومن خلال تمويل ذاتي. وتهدف الشركة إلى شراء وبيع الكهرباء، وما يشمل من طرح وتوقيع الاتفاقيات، فضلا عن شراء الوقود وتوريده إلى المنتجين. وتسعى الشركة الجديدة إلى استيراد الطاقة الكهربائية وتصديرها ، وفقا لقواعد هيئة تنظيم الكهرباء.",,Finance,
90,SANAD,real,ar,,"مصرفيون: 400% نمو متوقع في عائدات بنوك الخليج حتى 2030

العربية.نت

ارتفعت عائدات القطاع المصرفي في منطقة دول مجلس التعاون الخليجي، بمقدار 4 أضعاف حتى العام 2030، حسب ما ذكرت ""الإمارات اليوم"".وتوقع مصرفيون أن تتراجع حصة الأسواق المتقدمة من العائدات المصرفية العالمية من 77% في عام 2010 إلى 55% في عام 2030، لافتين إلى أن الخدمات المصرفية للأفراد ستشكل الجزء الأكبر من نمو العائدات في المنطقة بسبب تمتع كل من المتعاملين والشركاء بقدرة أكبر على سداد الالتزامات.وقدر المصرفيون المتوسط السنوي لإجمالي عائدات الخدمات المصرفية للأفراد في الإمارات بنحو 10 مليارات دولار (نحو 37 مليار درهم)، مرجعين نمو العائدات إلى أن القطاع المصرفي شهد انتعاشاً في حركة الإقراض وعودة الثقة بعد الأزمة المالية العالمية، ما أدى إلى عودة حركة الإقراض للأفراد، وتعافي القطاع المصرفي المحلي من الديون المعدومة، وتراجع حصة المخصصات.وقال الشريك في قسم ممارسات الخدمات المصرفية للأفراد والشركات لدى شركة ""أوليفر وايمان""، جريج رانج، إن الدراسات التي أجرتها الشركة تتوقع أن تزداد عائدات القطاع المصرفي في منطقة دول مجلس التعاون الخليجي بمقدار أربعة أضعاف خلال الـ20 عاماً الممتدة من 2010 إلى 2030، وهو ما يفوق النمو في الأسواق المتقدمة.وأضاف أن المشهد المصرفي العالمي سيتغير جذرياً قريباً، إذ ستسهم الأسواق الناشئة في تقديم عائدات مصرفية توازي تلك التي تقدمها الأسواق المتقدمة، متوقعاً أن تتراجع حصة الأسواق المتقدمة من العائدات المصرفية العالمية من 77% في عام 2010، لتصل إلى 55% في عام 2030.وأوضح رانج أن دول الخليج دخلت في مرحلة حاسمة من النمو، وستشكل الخدمات المصرفية للأفراد الجزء الأكبر من نمو العائدات في المنطقة، لافتاً إلى أنه في ظل النمو الاقتصادي، أصبح كل من المتعاملين والشركاء، يتمتعون بقدرة على سداد الالتزامات، ولذلك انطلقت خدمات الإقراض للأفراد.من جهته، قال الرئيس الإقليمي للخدمات المصرفية للأفراد في الإمارات والشرق الأوسط في بنك ستاندرد تشارترد، خالد الجبالي، إن المتوسط السنوي لإجمالي عائدات الخدمات المصرفية للأفراد في الإمارات يبلغ نحو 10 مليارات دولار (نحو 37 مليار درهم) ، مرجعاً النمو إلى الانتعاش الذي شهده القطاع المصرفي في حركة الإقراض، وعودة الثقة بعد الأزمة المالية العالمية، ما أدى إلى عودة حركة الإقراض للأفراد، وتعافي القطاع المصرفي المحلي من الديون المعدومة، وتراجع حصة المخصصات.وأوضح الجبالي أن قطاع الصيرفة الإسلامية أصبح يستحوذ على نسبة تراوح بين 15 و20% من حصة سوق الصيرفة، فيما تبلغ حصة الخدمات المصرفية للأفراد نحو 25% من حصة السوق في الدولة، متوقعاً أن ترتفع حصة الخدمات الإسلامية في الإمارات إلى معدلات كبيرة خلال السنوات الخمس المقبلة.",,Finance,
91,Synthetic,synthetic,ar,تهديد مباشر ضد مسؤول محلي,تداولت مجموعة مجهولة بياناً يهدد أحد المسؤولين المحليين بإيذائه جسدياً إذا واصل تنفيذ القرار الجديد.,THREAT_OR_INCITEMENT,,
92,Synthetic,synthetic,ar,دعوة علنية إلى الاعتداء,نشر ناشط مجهول رسالة تدعو أنصاره إلى الاعتداء على أعضاء مجلس المدينة خلال الاجتماع المقبل.,THREAT_OR_INCITEMENT,,
93,Synthetic,synthetic,ar,تحريض غير مباشر على العنف,قالت صفحة متطرفة إن الوقت حان لجعل خصومها يدفعون الثمن جسدياً، في إشارة إلى أعضاء مجموعة منافسة.,THREAT_OR_INCITEMENT,,
94,Synthetic,synthetic,ar,تنسيق لهجوم على منشأة,أظهرت رسائل منشورة على الإنترنت محاولة لتنسيق تجمع بهدف مهاجمة حراس منشأة عامة وإلحاق الأذى بهم.,THREAT_OR_INCITEMENT,,
95,Synthetic,synthetic,ar,تبرير الاعتداء,زعم كاتب في منشور متطرف أن الاعتداء الجسدي على أفراد من جماعة أخرى أصبح واجباً للرد على خلاف سياسي.,THREAT_OR_INCITEMENT,,
96,Synthetic,synthetic,ar,استهداف مجموعة مدنية,دعت رسالة مجهولة إلى ضرب أفراد من جالية محلية كلما ظهروا في حي معين.,THREAT_OR_INCITEMENT,,
97,Synthetic,synthetic,ar,تهديد مؤسسة تعليمية,تضمن منشور تهديداً بإيذاء العاملين في مدرسة إذا استمرت الإدارة في تطبيق نظامها الجديد.,THREAT_OR_INCITEMENT,,
98,Synthetic,synthetic,ar,تحريض ضد الجمهور,نشرت مجموعة دعوة إلى استخدام العنف ضد أي شخص يحضر فعالية عامة دعماً لخصومها.,THREAT_OR_INCITEMENT,,
99,Synthetic,synthetic,ar,دعوة إلى الانتقام الجسدي,حثت صفحة على الانتقام بالاعتداء الجسدي على أشخاص اتهمتهم بالتسبب في خسائر مالية.,THREAT_OR_INCITEMENT,,
100,Synthetic,synthetic,ar,تهديد متكرر,تلقى صحفي عدة رسائل عامة تتوعده بالأذى الجسدي إذا نشر تحقيقه الأخير.,THREAT_OR_INCITEMENT,,
101,Synthetic,synthetic,ar,دعوة ضمنية ضد متظاهرين,قال بيان إن المتظاهرين يستحقون أن يُجبروا بالقوة على الصمت، من دون اقتراح وسيلة سلمية.,THREAT_OR_INCITEMENT,,
102,Synthetic,synthetic,ar,تنظيم مجموعة للاعتداء,وصف منشور خطة لجمع أشخاص في مكان محدد بهدف الاعتداء على خصوم سياسيين بعد انتهاء تجمعهم.,THREAT_OR_INCITEMENT,,
103,Synthetic,synthetic,ar,تبرير العنف ضد خصوم,أكد خطاب متداول أن العنف الجسدي ضد المعارضين هو الحل الوحيد لمنعهم من مواصلة نشاطهم.,THREAT_OR_INCITEMENT,,
104,Synthetic,synthetic,ar,استهداف موظفين عموميين,هدد منشور بإيذاء موظفين في إدارة محلية بسبب القرارات التي اتخذوها.,THREAT_OR_INCITEMENT,,
105,Synthetic,synthetic,ar,تحريض ضد صحفيين,حثت قناة مجهولة متابعيها على مهاجمة صحفيين اعتبرتهم منحازين.,THREAT_OR_INCITEMENT,,
106,Synthetic,synthetic,ar,تهديد خلال فعالية,أعلنت مجموعة أنها ستستخدم العنف ضد المشاركين في فعالية عامة إذا لم تُلغَ في موعدها.,THREAT_OR_INCITEMENT,,
107,Synthetic,synthetic,fr,Menace directe contre un élu local,Un message publié en ligne menace physiquement un élu local s’il continue à soutenir la nouvelle mesure municipale.,THREAT_OR_INCITEMENT,,
108,Synthetic,synthetic,fr,Appel explicite à la violence,Une publication appelle les sympathisants à attaquer les membres d’un conseil municipal lors de leur prochaine réunion.,THREAT_OR_INCITEMENT,,
109,Synthetic,synthetic,fr,Incitation indirecte,Un groupe affirme que ses adversaires doivent désormais payer le prix physiquement de leurs positions politiques.,THREAT_OR_INCITEMENT,,
110,Synthetic,synthetic,fr,Coordination d'une attaque,Des messages publics décrivent une tentative de coordonner un rassemblement destiné à agresser des agents de sécurité.,THREAT_OR_INCITEMENT,,
111,Synthetic,synthetic,fr,Justification de violences,Un texte présente les agressions physiques contre un groupe rival comme une réponse nécessaire à un conflit politique.,THREAT_OR_INCITEMENT,,
